Pipeline,Date,Rate Schedule,Receipt Point,Receipt Zone,Delivery Point,Delivery Zone,Tariff Rate Type,Tariff Rate,Magnitude,Tariff Rate Structure,Rate Zone
"Destin Pipeline Company, L.L.C.",07/01/2018,IT,030005-Okeanos to Destin Logical | 30005,NaN,Delivery To Viosca Knoll | VKGS,NaN,Fuel,0.00000,%         ,System,Entire System
Discovery Gas Transmission LLC,07/01/2018,FT-1,40-E line to Discovery | 40-ELINE,NaN,Bridgeline Gas Distribution LLC | 453201,NaN,ACA,0.00130,$/Dth,System,Entire System
Discovery Gas Transmission LLC,07/01/2018,FT-1,40-E line to Discovery | 40-ELINE,NaN,Bridgeline Gas Distribution LLC | 453201,NaN,Fuel,0.13000,%         ,System,Entire System
Discovery Gas Transmission LLC,07/01/2018,FT-2,40-E line to Discovery | 40-ELINE,NaN,Bridgeline Gas Distribution LLC | 453201,NaN,ACA,0.00130,$/Dth,System,Entire System
Discovery Gas Transmission LLC,07/01/2018,FT-2,40-E line to Discovery | 40-ELINE,NaN,Bridgeline Gas Distribution LLC | 453201,NaN,Fuel,0.13000,%         ,System,Entire System
Discovery Gas Transmission LLC,07/01/2018,Gather,40-E line to Discovery | 40-ELINE,NaN,Bridgeline Gas Distribution LLC | 453201,NaN,ACA,0.00130,$/Dth,System,Entire System
Discovery Gas Transmission LLC,07/01/2018,Gather,40-E line to Discovery | 40-ELINE,NaN,Bridgeline Gas Distribution LLC | 453201,NaN,Fuel,0.13000,%         ,System,Entire System
Discovery Gas Transmission LLC,07/01/2018,IT,40-E line to Discovery | 40-ELINE,NaN,Bridgeline Gas Distribution LLC | 453201,NaN,ACA,0.00130,$/Dth,System,Entire System
Discovery Gas Transmission LLC,07/01/2018,IT,40-E line to Discovery | 40-ELINE,NaN,Bridgeline Gas Distribution LLC | 453201,NaN,Fuel,0.13000,%         ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 1,3V Inc. | 27308,Zone 1,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 1,3V Inc. | 27308,Zone 1,Commodity,0.01740,$/Dth     ,Zone to Zone,Zone 1 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 1,3V Inc. | 27308,Zone 1,Fuel,0.96790,%         ,Zone to Zone,Zone 1 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 1,3V Inc. | 27308,Zone 1,Reservation,8.43870,$/Dth/mth ,Zone to Zone,Zone 1 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 1,3V Inc. | 27308,Zone 2,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 1,3V Inc. | 27308,Zone 2,Commodity,0.01740,$/Dth     ,Zone to Zone,Zone 1 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 1,3V Inc. | 27308,Zone 2,Fuel,0.96790,%         ,Zone to Zone,Zone 1 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 1,3V Inc. | 27308,Zone 2,Reservation,8.43870,$/Dth/mth ,Zone to Zone,Zone 1 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Commodity,0.01740,$/Dth     ,Zone to Zone,Zone 2 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Fuel,0.96790,%         ,Zone to Zone,Zone 2 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Reservation,8.43870,$/Dth/mth ,Zone to Zone,Zone 2 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Commodity,0.01180,$/Dth     ,Zone to Zone,Zone 2 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Fuel,0.00840,%         ,Zone to Zone,Zone 2 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,BH,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Reservation,3.94140,$/Dth/mth ,Zone to Zone,Zone 2 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,Commodity,0.01740,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,Fuel,0.96790,%         ,Zone to Zone,Zone 1 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,Reservation,29.62220,$/Dth/mth ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,Commodity,0.01740,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,Fuel,0.96790,%         ,Zone to Zone,Zone 1 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,Reservation,29.62220,$/Dth/mth ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Commodity,0.01740,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Fuel,0.96790,%         ,Zone to Zone,Zone 2 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Reservation,29.62220,$/Dth/mth ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Commodity,0.01740,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Fuel,0.00840,%         ,Zone to Zone,Zone 2 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Col-Eastov,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Reservation,29.62220,$/Dth/mth ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,Commodity,0.01740,$/Dth     ,Zone to Zone,Zone 1 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,Fuel,0.96790,%         ,Zone to Zone,Zone 1 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,Reservation,8.43870,$/Dth/mth ,Zone to Zone,Zone 1 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,Commodity,0.01740,$/Dth     ,Zone to Zone,Zone 1 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,Fuel,0.96790,%         ,Zone to Zone,Zone 1 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,Reservation,8.43870,$/Dth/mth ,Zone to Zone,Zone 1 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Commodity,0.01740,$/Dth     ,Zone to Zone,Zone 2 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Fuel,0.96790,%         ,Zone to Zone,Zone 2 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Reservation,8.43870,$/Dth/mth ,Zone to Zone,Zone 2 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Commodity,0.01180,$/Dth     ,Zone to Zone,Zone 2 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Fuel,0.00840,%         ,Zone to Zone,Zone 2 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,FT,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Reservation,3.94140,$/Dth/mth ,Zone to Zone,Zone 2 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,IT,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,IT,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,Commodity,0.29480,$/Dth     ,Zone to Zone,Zone 1 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,IT,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,Fuel,0.96790,%         ,Zone to Zone,Zone 1 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,IT,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,IT,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,Commodity,0.29480,$/Dth     ,Zone to Zone,Zone 1 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,IT,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,Fuel,0.96790,%         ,Zone to Zone,Zone 1 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,IT,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,IT,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Commodity,0.29480,$/Dth     ,Zone to Zone,Zone 2 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,IT,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Fuel,0.96790,%         ,Zone to Zone,Zone 2 - Zone 1
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,IT,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,IT,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Commodity,0.14140,$/Dth     ,Zone to Zone,Zone 2 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,IT,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Fuel,0.00840,%         ,Zone to Zone,Zone 2 - Zone 2
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,PAL,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,Park and Loan,0.00750,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,PAL,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,Park and Loan Initial,0.28490,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,PAL,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,Park and Loan,0.00750,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,PAL,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,Park and Loan Initial,0.28490,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,PAL,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Park and Loan,0.00750,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,PAL,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Park and Loan Initial,0.28490,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,PAL,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Park and Loan,0.00750,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,PAL,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Park and Loan Initial,0.28490,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,Commodity,0.01740,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,Fuel,0.41340,%         ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Elba Express Receipt Point | 10010,Zone 1,Desc - Jasper County | 95014,Zone 1,Reservation,22.12870,$/Dth/mth ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,Commodity,0.01740,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,Fuel,0.41340,%         ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Elba Express Receipt Point | 10010,Zone 1,3V Inc. | 27308,Zone 2,Reservation,22.12870,$/Dth/mth ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Commodity,0.01740,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Fuel,0.41340,%         ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,Desc - Jasper County | 95014,Zone 1,Reservation,22.12870,$/Dth/mth ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Commodity,0.01740,$/Dth     ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Fuel,0.41340,%         ,System,Entire System
"Dominion Energy Carolina Gas Transmission, LLC",07/01/2018,Trans-Char,Desc - Bushy Park LNG Receipt Point | 10006,Zone 2,3V Inc. | 27308,Zone 2,Reservation,22.12870,$/Dth/mth ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-1,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-1,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Commodity,0.00000,$/Dth     ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-1,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Injection Fuel,8.40000,%         ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-1,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Overrun,0.09790,$/Dth     ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-1,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Reservation,2.97660,$/Dth/mth ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-1,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Withdrawal Fuel,0.00000,%         ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-2,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-2,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Commodity,0.00000,$/Dth     ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-2,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Injection Fuel,8.40000,%         ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-2,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Overrun,0.06920,$/Dth     ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-2,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Reservation,2.10410,$/Dth/mth ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-2,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Withdrawal Fuel,0.00000,%         ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-3,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-3,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Commodity,0.00000,$/Dth     ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-3,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Injection Fuel,8.40000,%         ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-3,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Overrun,0.05770,$/Dth     ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-3,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Reservation,1.75540,$/Dth/mth ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FPS-3,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Withdrawal Fuel,0.00000,%         ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FTS,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,ACA,0.00130,$/Dth,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FTS,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Commodity,0.00000,$/Dth     ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FTS,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Fuel,0.20000,%         ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FTS,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Overrun,0.01440,$/Dth     ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FTS,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Reservation,0.43880,$/Dth/day ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FTS-CP E,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Commodity,0.00070,$/Dth     ,System,Entire System
"Dominion Energy Cove Point LNG, LP",07/01/2018,FTS-CP E,Columbia Loudoun | 37001,NaN,Chalk Point Plant | 87000,NaN,Electric Power Costs,0.02440,$/Dth     ,System,Entire System
